Kinase	Phosphosite	TCGA-13-1484	TCGA-13-1489	TCGA-13-1494	TCGA-13-1499	TCGA-13-2071	TCGA-23-1123	TCGA-23-1124	TCGA-24-1103	TCGA-24-1104	TCGA-24-1428	TCGA-24-1430	TCGA-24-1435	TCGA-24-1466	TCGA-24-1467	TCGA-24-1545	TCGA-24-1550	TCGA-24-1551	TCGA-24-1552	TCGA-24-1553	TCGA-24-1555	TCGA-24-1556	TCGA-24-1562	TCGA-24-1563	TCGA-24-1603	TCGA-24-1604	TCGA-24-1923	TCGA-24-2020	TCGA-24-2023	TCGA-24-2024	TCGA-24-2030	TCGA-24-2260	TCGA-24-2267	TCGA-24-2288	TCGA-24-2289	TCGA-25-1316	TCGA-25-1319	TCGA-25-1320	TCGA-25-1321	TCGA-25-1628	TCGA-25-1630	TCGA-25-1635	TCGA-25-2400	TCGA-25-2404	TCGA-25-2409	TCGA-29-1688	TCGA-29-1693	TCGA-29-1762	TCGA-29-1763	TCGA-29-1774	TCGA-29-1775	TCGA-29-1776	TCGA-29-1777	TCGA-29-2414	TCGA-29-2432	TCGA-30-1866	TCGA-36-1576	TCGA-36-1581	TCGA-36-2529	TCGA-36-2530	TCGA-36-2543	TCGA-42-2588	TCGA-42-2590	TCGA-61-1741	TCGA-61-1907	TCGA-61-1919	TCGA-61-1995	TCGA-61-2008	TCGA-61-2095	TCGA-61-2612
AKT1	FAF1-S582	1.27	-0.524	-0.429	-0.07565047619047618	0.146	0.28800000000000003	-0.0582	-0.46799999999999997	-0.0418	0.41200000000000003	0.245	0.28	-0.44299999999999995	0.55	0.295	0.943	-0.00983	-0.9840000000000001	0.188	0.0266	-0.07565047619047618	0.23	0.192	0.11	-0.252	0.397	-0.894	-0.0338	-1.26	-0.982	-0.07565047619047618	-0.07565047619047618	0.0289	-0.7340000000000001	0.337	-0.23600000000000002	-0.501	0.306	-0.67	-0.07565047619047618	-0.387	-0.267	0.149	0.473	-0.34299999999999997	-0.261	0.19699999999999998	-0.907	-0.336	-0.07565047619047618	-0.23399999999999999	0.00115	-1.04	0.7709999999999999	0.501	-0.0711	0.0714	-0.5539999999999999	0.9490000000000001	0.789	-0.644	-0.24600000000000002	-0.0231	0.0411	-0.303	-0.0213	-0.79	0.11699999999999999	-0.122
GSK3A	USF1-S186	0.382	-0.728	-0.16399999999999998	0.0175960606060606	-0.626	0.5920000000000001	1.39	0.49700000000000005	-0.195	1.01	-1.88	-1.45	0.774	-0.873	-0.596	-0.136	-1.68	0.7909999999999999	0.0468	-0.627	0.7190000000000001	-0.0077599999999999995	0.0767	-1.15	-0.7090000000000001	0.8640000000000001	0.809	0.14300000000000002	1.39	0.0539	-1.23	0.6729999999999999	0.27699999999999997	-0.27399999999999997	0.126	-0.10099999999999999	-0.35600000000000004	-0.215	0.0213	0.0175960606060606	0.963	-0.0616	-0.6940000000000001	0.23399999999999999	-0.0891	-0.141	0.701	0.121	0.24100000000000002	0.0175960606060606	0.53	0.0568	0.373	0.344	1.4	-0.0827	-2.07	-0.322	-0.515	0.425	-0.77	-0.41	1.01	1.31	0.0422	0.503	0.179	0.0958	0.15
GSK3A	USF1-S186	0.382	-0.728	-0.16399999999999998	0.0175960606060606	-0.626	0.5920000000000001	1.39	0.49700000000000005	-0.195	1.01	-1.88	-1.45	0.774	-0.873	-0.596	-0.136	-1.68	0.7909999999999999	0.0468	-0.627	0.7190000000000001	-0.0077599999999999995	0.0767	-1.15	-0.7090000000000001	0.8640000000000001	0.809	0.14300000000000002	1.39	0.0539	-1.23	0.6729999999999999	0.27699999999999997	-0.27399999999999997	0.126	-0.10099999999999999	-0.35600000000000004	-0.215	0.0213	0.0175960606060606	0.963	-0.0616	-0.6940000000000001	0.23399999999999999	-0.0891	-0.141	0.701	0.121	0.24100000000000002	0.0175960606060606	0.53	0.0568	0.373	0.344	1.4	-0.0827	-2.07	-0.322	-0.515	0.425	-0.77	-0.41	1.01	1.31	0.0422	0.503	0.179	0.0958	0.15
CDK2	RALY-S135	0.159	-0.268	-2.04	0.633	-1.41	1.47	1.49	0.52	0.21	1.32	0.0801	-0.0621	0.581	1.02	0.804	-0.14	-0.0332	0.172	1.0	-0.0865	0.321	0.14400000000000002	-2.29	-0.349	-0.133	0.877	1.19	1.5	0.307	-0.66	0.461	0.319	-1.32	-1.1	0.308	-0.154	-0.436	0.63	1.71	-0.564	0.345	0.507	-0.633	0.379	-0.125	-0.594	1.58	-0.149	1.47	0.49	-0.45899999999999996	1.29	0.366	-0.0057399999999999994	0.436	0.436	-1.56	0.0656	-0.113	-0.0763	-0.441	-0.5589999999999999	2.1	0.624	-0.958	-0.107	1.04	-0.657	1.72
CDK2	RALY-S135	0.159	-0.268	-2.04	0.633	-1.41	1.47	1.49	0.52	0.21	1.32	0.0801	-0.0621	0.581	1.02	0.804	-0.14	-0.0332	0.172	1.0	-0.0865	0.321	0.14400000000000002	-2.29	-0.349	-0.133	0.877	1.19	1.5	0.307	-0.66	0.461	0.319	-1.32	-1.1	0.308	-0.154	-0.436	0.63	1.71	-0.564	0.345	0.507	-0.633	0.379	-0.125	-0.594	1.58	-0.149	1.47	0.49	-0.45899999999999996	1.29	0.366	-0.0057399999999999994	0.436	0.436	-1.56	0.0656	-0.113	-0.0763	-0.441	-0.5589999999999999	2.1	0.624	-0.958	-0.107	1.04	-0.657	1.72
GSK3B	FBXO4-S12	-0.05100923076923081	-1.02	-0.05100923076923081	-1.68	-0.05100923076923081	-0.9359999999999999	0.13699999999999998	-0.249	-0.05100923076923081	1.01	0.408	-0.685	-0.0107	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	0.138	0.316	0.993	-0.05100923076923081	-0.05100923076923081	-0.0201	-0.282	-0.05100923076923081	-0.05100923076923081	0.209	-0.05100923076923081	-0.05100923076923081	0.794	-0.004379999999999999	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	0.6759999999999999	-0.415	1.42	-0.29100000000000004	-0.316	1.18	-0.05100923076923081	-0.05100923076923081	-0.415	-1.48	-0.17600000000000002	-0.493	-0.603	-0.05100923076923081	-0.05100923076923081	0.426	0.33799999999999997	-0.214	0.297	-0.585	-0.05100923076923081	-0.05100923076923081	-0.273	0.509	0.00442	-0.0541	-0.05100923076923081	-0.655	0.0125	-0.05100923076923081
GSK3B	FBXO4-S12	-0.05100923076923081	-1.02	-0.05100923076923081	-1.68	-0.05100923076923081	-0.9359999999999999	0.13699999999999998	-0.249	-0.05100923076923081	1.01	0.408	-0.685	-0.0107	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	0.138	0.316	0.993	-0.05100923076923081	-0.05100923076923081	-0.0201	-0.282	-0.05100923076923081	-0.05100923076923081	0.209	-0.05100923076923081	-0.05100923076923081	0.794	-0.004379999999999999	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	-0.05100923076923081	0.6759999999999999	-0.415	1.42	-0.29100000000000004	-0.316	1.18	-0.05100923076923081	-0.05100923076923081	-0.415	-1.48	-0.17600000000000002	-0.493	-0.603	-0.05100923076923081	-0.05100923076923081	0.426	0.33799999999999997	-0.214	0.297	-0.585	-0.05100923076923081	-0.05100923076923081	-0.273	0.509	0.00442	-0.0541	-0.05100923076923081	-0.655	0.0125	-0.05100923076923081
HIPK2	SIRT1-S27	-0.33	-1.14	-0.568	-0.049873833333333326	-0.271	-0.049873833333333326	-0.46799999999999997	-0.0176	-0.33	-0.049873833333333326	-0.049873833333333326	0.268	-0.049873833333333326	-0.131	0.000499	-0.049873833333333326	-1.41	-0.049873833333333326	-0.049873833333333326	-0.049873833333333326	-0.049873833333333326	-0.183	-0.049873833333333326	-0.049873833333333326	-0.376	-0.049873833333333326	0.982	-0.049873833333333326	-0.049873833333333326	-0.293	-0.049873833333333326	-0.049873833333333326	-0.44	0.10400000000000001	-0.049873833333333326	-0.25	-0.6970000000000001	-0.094	0.0765	-0.049873833333333326	-0.597	-0.11	-0.049873833333333326	-0.0604	0.0119	-0.128	0.846	-0.049873833333333326	1.6	-0.049873833333333326	-0.345	0.47100000000000003	0.0349	0.0745	0.594	0.728	-0.049873833333333326	-0.11800000000000001	-0.33899999999999997	-0.265	-0.19699999999999998	-0.106	-0.049873833333333326	1.11	-0.049873833333333326	-0.28600000000000003	0.5539999999999999	-0.049873833333333326	-0.049873833333333326
PIM1	HBP1-S380	-1.0	-1.07	-0.10156313725490196	-0.84	-0.10156313725490196	-0.10156313725490196	0.266	-0.584	-0.10156313725490196	-0.10156313725490196	-0.523	-0.213	0.595	0.0393	-0.0014199999999999998	0.0326	0.6579999999999999	-0.494	-0.10156313725490196	-0.154	-0.10156313725490196	0.374	-0.10156313725490196	-0.0603	0.45899999999999996	-0.10156313725490196	-0.127	-0.128	2.52	-0.10156313725490196	-0.10156313725490196	-0.10156313725490196	-0.251	-0.0937	0.099	0.589	0.831	0.21899999999999997	-0.10156313725490196	0.0984	-0.84	-0.0886	-0.521	-0.14400000000000002	-0.12	-0.765	-0.10156313725490196	-0.396	-0.10156313725490196	-0.191	-0.762	0.826	0.321	-0.31	0.442	-0.10156313725490196	-0.10156313725490196	-1.84	-0.607	-0.10156313725490196	0.21600000000000003	-0.467	1.86	0.457	-1.15	-0.43700000000000006	0.325	-1.83	-0.39899999999999997
CDK2	KDM2A-T550	-1.0	0.40700000000000003	0.03392866666666669	0.484	-0.361	0.03392866666666669	0.11800000000000001	0.446	0.03392866666666669	0.332	0.29	1.12	0.629	-0.611	0.937	-0.0841	-1.22	0.0324	0.03392866666666669	0.0517	0.03392866666666669	0.142	-1.67	-0.6809999999999999	0.41700000000000004	0.122	0.0609	-0.5379999999999999	0.9790000000000001	0.639	0.03392866666666669	0.03392866666666669	1.02	-0.26899999999999996	1.04	-0.863	0.182	-0.17	0.03392866666666669	-1.42	-0.354	0.247	-0.152	1.47	-0.511	-0.542	0.0833	-0.11699999999999999	0.602	-0.28	0.6559999999999999	-0.0621	0.00792	-0.192	0.997	-0.0682	0.03392866666666669	0.9079999999999999	1.92	-0.326	-0.364	-0.312	-0.205	0.711	-0.369	0.0829	-0.33299999999999996	-1.91	-0.114
CDK2	SETDB1-S1066	-0.8	-0.15465461666666663	-0.152	-0.424	-0.594	0.7190000000000001	0.685	-0.498	-0.7440000000000001	0.12300000000000001	-0.956	-0.205	-0.461	0.654	-0.235	0.159	-2.14	0.804	-0.613	-0.45399999999999996	-0.15465461666666663	-0.281	-2.57	0.0457	-1.43	0.377	0.634	0.0853	-1.45	1.0	-0.15465461666666663	-0.15465461666666663	0.243	-0.15465461666666663	0.154	-0.15465461666666663	-0.000177	0.247	0.152	-0.193	0.147	0.7240000000000001	-2.33	0.312	-0.325	-0.733	1.26	0.0439	1.16	-1.13	-0.521	-0.513	-0.5329999999999999	-0.267	1.29	-0.159	-0.179	-0.15465461666666663	1.46	0.19	-0.15465461666666663	-0.15465461666666663	0.159	0.564	0.722	0.9740000000000001	-1.58	-2.16	0.263
CDK2	SF3B1-T426	-1.07	-2.42	0.23399999999999999	-1.19	-0.622	0.46399999999999997	0.6859999999999999	0.028671428571428563	-0.275	0.0274	0.28	-0.883	0.28	-0.42	0.0485	-0.317	-0.163	-0.39399999999999996	0.596	-0.5479999999999999	0.028671428571428563	-0.5539999999999999	-0.433	0.483	-0.59	0.758	0.718	0.10300000000000001	0.763	-0.195	0.028671428571428563	0.028671428571428563	0.0832	-0.512	0.777	-0.10300000000000001	-0.569	0.992	-0.0274	0.41100000000000003	-1.17	-0.305	0.0144	-0.0904	1.18	-0.541	0.858	0.735	0.262	0.6729999999999999	0.028671428571428563	0.0111	1.03	0.191	0.925	-0.777	-0.391	-0.54	0.028671428571428563	0.442	0.86	-0.11699999999999999	1.09	0.489	0.0524	0.0597	-0.2	-0.0296	0.6759999999999999
CDK2	SF3B1-T313	-0.013000000000000001	-0.036120666666666655	-0.036120666666666655	-0.0786	-0.257	0.109	0.706	-0.036120666666666655	-0.036120666666666655	-0.23399999999999999	-0.0364	0.0608	0.23600000000000002	0.35700000000000004	-0.036120666666666655	-0.036120666666666655	-1.25	0.195	0.00839	-0.036120666666666655	-0.036120666666666655	-0.161	-0.8170000000000001	-0.036120666666666655	-0.146	0.177	0.105	-0.036120666666666655	-0.37200000000000005	0.35600000000000004	-0.036120666666666655	-0.036120666666666655	-0.036120666666666655	-0.036120666666666655	-0.036120666666666655	-0.036120666666666655	0.257	1.03	-0.036120666666666655	0.299	-0.18600000000000003	0.29100000000000004	-0.22	0.185	-0.214	-0.036120666666666655	-0.18600000000000003	-0.69	-0.00282	0.259	-0.036120666666666655	-0.0278	0.32	0.431	1.38	-0.541	-1.72	-0.036120666666666655	-0.036120666666666655	-0.34299999999999997	-0.036120666666666655	-0.036120666666666655	-0.22699999999999998	-0.33299999999999996	-0.248	0.55	-0.14800000000000002	-0.486	-0.036120666666666655
CDK2	SF3B1-T142	-0.7959999999999999	-1.48	-0.58	-2.78	-1.1	0.759	-0.402	-1.43	-0.366	-0.259	0.0037	-1.33	-0.502	-1.59	0.0331	-0.731	-0.0849	0.344	2.2e-05	-1.01	1.03	-0.925	-1.04	0.0805	-1.63	-0.192	0.505	-0.0351	0.9840000000000001	-0.447	1.63	0.278	-0.41	-0.5479999999999999	0.659	-0.319	-1.22	1.15	0.122	0.6609999999999999	-1.08	0.765	0.299	2.11	0.0395	-1.31	1.05	1.06	0.36700000000000005	0.934	0.0236	0.48	1.02	0.35	0.727	-1.24	-0.812	-0.196	0.758	0.777	0.48100000000000004	-0.196	1.35	0.981	0.177	0.0887	0.14400000000000002	-0.0817	0.541
CDK2	SF3B1-T211	0.0327	-1.89	-0.3350583333333333	-0.3350583333333333	-0.794	0.8959999999999999	0.17	-0.3350583333333333	-0.3350583333333333	0.6	-0.583	-0.0275	-1.09	-0.267	-0.3350583333333333	-0.591	-0.9159999999999999	-0.281	-0.603	-0.943	-0.174	0.0327	-2.22	0.442	-0.484	0.48100000000000004	0.687	0.198	-3.46	-0.35100000000000003	-1.43	-1.15	-0.3350583333333333	-1.48	-0.28300000000000003	-0.9690000000000001	0.41700000000000004	0.823	-0.3350583333333333	-0.3350583333333333	-0.723	-0.171	-0.3350583333333333	0.602	0.861	-0.3350583333333333	0.218	0.456	-0.0728	-0.3350583333333333	-0.3350583333333333	0.007379999999999999	-0.0033299999999999996	0.23600000000000002	1.08	-0.857	-0.917	0.0713	-0.3350583333333333	0.0139	-0.221	-0.39	-3.46	-0.0245	-0.3350583333333333	0.747	-0.409	-0.3350583333333333	0.07
SRC	STAT5B-Y699	-0.134	-2.3	-0.23712777777777772	-0.23712777777777772	0.27	-0.6659999999999999	-0.23712777777777772	-0.23712777777777772	-0.23712777777777772	-1.43	1.02	-0.5660000000000001	-2.16	-1.45	0.426	-0.995	-1.04	-1.41	0.0778	-0.5720000000000001	-0.23712777777777772	-0.748	0.564	-0.185	-1.17	2.21	0.39799999999999996	-1.46	-1.46	-2.69	-0.23712777777777772	-0.23712777777777772	1.14	-0.629	-0.34	0.35100000000000003	0.402	-0.17	-0.23712777777777772	-0.23712777777777772	-0.23712777777777772	0.132	2.23	0.303	-0.225	-1.27	-0.772	-0.213	-1.75	-0.23712777777777772	-0.23712777777777772	-0.231	0.175	0.361	0.605	-0.0245	-0.74	0.251	-0.23712777777777772	0.466	0.7140000000000001	-0.517	0.42700000000000005	-0.23712777777777772	0.0958	0.22899999999999998	0.163	1.76	-0.258
HCK	STAT5B-Y699	-0.134	-2.3	-0.23712777777777772	-0.23712777777777772	0.27	-0.6659999999999999	-0.23712777777777772	-0.23712777777777772	-0.23712777777777772	-1.43	1.02	-0.5660000000000001	-2.16	-1.45	0.426	-0.995	-1.04	-1.41	0.0778	-0.5720000000000001	-0.23712777777777772	-0.748	0.564	-0.185	-1.17	2.21	0.39799999999999996	-1.46	-1.46	-2.69	-0.23712777777777772	-0.23712777777777772	1.14	-0.629	-0.34	0.35100000000000003	0.402	-0.17	-0.23712777777777772	-0.23712777777777772	-0.23712777777777772	0.132	2.23	0.303	-0.225	-1.27	-0.772	-0.213	-1.75	-0.23712777777777772	-0.23712777777777772	-0.231	0.175	0.361	0.605	-0.0245	-0.74	0.251	-0.23712777777777772	0.466	0.7140000000000001	-0.517	0.42700000000000005	-0.23712777777777772	0.0958	0.22899999999999998	0.163	1.76	-0.258
AXL	STAT5B-Y699	-0.134	-2.3	-0.23712777777777772	-0.23712777777777772	0.27	-0.6659999999999999	-0.23712777777777772	-0.23712777777777772	-0.23712777777777772	-1.43	1.02	-0.5660000000000001	-2.16	-1.45	0.426	-0.995	-1.04	-1.41	0.0778	-0.5720000000000001	-0.23712777777777772	-0.748	0.564	-0.185	-1.17	2.21	0.39799999999999996	-1.46	-1.46	-2.69	-0.23712777777777772	-0.23712777777777772	1.14	-0.629	-0.34	0.35100000000000003	0.402	-0.17	-0.23712777777777772	-0.23712777777777772	-0.23712777777777772	0.132	2.23	0.303	-0.225	-1.27	-0.772	-0.213	-1.75	-0.23712777777777772	-0.23712777777777772	-0.231	0.175	0.361	0.605	-0.0245	-0.74	0.251	-0.23712777777777772	0.466	0.7140000000000001	-0.517	0.42700000000000005	-0.23712777777777772	0.0958	0.22899999999999998	0.163	1.76	-0.258
MAP3K7	KSR1-S406	-0.6679999999999999	-0.508	-0.21600000000000003	-0.2695111111111111	-0.564	0.0489	-0.431	0.925	0.0597	-0.9990000000000001	-0.746	-0.8340000000000001	-0.657	-0.102	-0.265	-1.61	0.151	-0.18899999999999997	0.35	-0.545	-0.2695111111111111	-0.465	-0.779	-0.418	0.368	-0.0379	1.83	-0.226	-0.226	0.37200000000000005	-0.2695111111111111	-0.2695111111111111	-0.9229999999999999	-0.6459999999999999	-0.452	0.111	-0.17800000000000002	-0.0567	0.0351	-0.2695111111111111	-0.0146	0.49700000000000005	2.13	-0.7140000000000001	-0.376	-0.644	-0.0216	0.11599999999999999	-0.845	-0.2695111111111111	-1.23	-0.7909999999999999	0.33899999999999997	-0.602	0.9	-0.475	-0.395	0.0593	-0.825	-0.156	1.76	-0.9690000000000001	-1.14	-0.2	-2.04	-0.109	-0.0614	-2.47	-0.21100000000000002
DYRK2	CARHSP1-S30	0.0103	1.26	0.166	0.941	1.4	0.46299999999999997	0.654	-0.225	-0.324	0.424	-1.16	0.0778	0.7290000000000001	0.0295	-0.775	-0.009745454545454538	0.775	-0.8029999999999999	0.326	-0.009745454545454538	0.799	0.0445	0.138	-0.321	-0.235	-1.03	-0.6559999999999999	0.21100000000000002	-2.34	-0.445	0.93	0.332	-0.285	-0.513	-0.009745454545454538	0.585	0.496	-0.6729999999999999	-0.20800000000000002	-0.72	0.45399999999999996	-0.45899999999999996	-0.0273	0.036000000000000004	-0.155	-1.91	0.0184	0.0785	0.221	-0.573	-0.265	0.486	0.0706	-0.134	-0.452	0.382	-0.529	1.04	0.267	-0.0915	0.6679999999999999	0.158	0.742	0.33	0.223	-0.405	-0.32799999999999996	-0.426	-0.141
DYRK2	CARHSP1-S32	1.06	1.03	-0.11664333333333335	-0.11664333333333335	-0.11664333333333335	-0.823	-1.64	-0.11664333333333335	-0.11664333333333335	-1.6	-0.29100000000000004	0.716	-0.664	0.162	1.17	-0.11664333333333335	-0.11664333333333335	0.0979	-1.35	-0.11664333333333335	-0.11664333333333335	1.13	-0.698	0.386	-0.46399999999999997	-0.318	0.4	0.0318	-0.35700000000000004	-0.515	-0.11664333333333335	-0.11664333333333335	1.24	-0.11664333333333335	-0.11664333333333335	-0.11664333333333335	0.9309999999999999	-0.386	-0.11664333333333335	-0.11664333333333335	1.24	-0.0938	-0.0467	0.124	-0.5720000000000001	-0.0466	-0.11664333333333335	-0.11199999999999999	0.231	-0.11664333333333335	-0.11664333333333335	-0.11664333333333335	-0.626	-0.0689	-1.95	-0.156	0.00315	0.527	-0.11664333333333335	-0.11664333333333335	-0.11664333333333335	0.11599999999999999	-0.0128	-0.228	-0.129	-2.05	-0.11664333333333335	-1.0	0.353
DYRK2	CARHSP1-S32	0.349	1.47	0.332	0.01041647058823531	0.368	0.01041647058823531	-1.87	-0.00716	0.0789	0.01041647058823531	0.01041647058823531	1.27	0.01041647058823531	-0.157	0.36200000000000004	0.342	0.615	0.01041647058823531	0.01041647058823531	0.141	0.292	0.779	0.01041647058823531	1.34	-0.474	0.01041647058823531	-0.715	-1.14	0.01041647058823531	-0.141	1.02	0.42100000000000004	-0.0614	0.825	-0.193	0.22699999999999998	0.807	-0.81	0.24100000000000002	0.01041647058823531	1.41	-1.08	0.01041647058823531	0.263	-0.579	-0.41100000000000003	-0.932	0.01041647058823531	0.5720000000000001	0.01041647058823531	0.8540000000000001	0.0969	-0.257	-0.267	-0.9129999999999999	-0.235	0.01041647058823531	-0.76	0.81	-0.568	0.307	-1.11	0.01041647058823531	-0.691	0.01041647058823531	-0.706	-0.795	0.01041647058823531	-0.18899999999999997
DYRK2	CARHSP1-S41	-0.955	-1.32	-0.8640000000000001	-1.4	0.79	-0.648	1.02	0.332	0.196	0.599	0.0692	0.0182	0.807	0.9109999999999999	-0.5329999999999999	1.51	0.617	0.17600000000000002	-0.11	-1.18	-0.18322530303030304	-1.48	-0.2	0.45399999999999996	-0.447	-1.17	-0.11599999999999999	-0.0769	-0.14800000000000002	-0.152	-0.18322530303030304	-0.18322530303030304	-0.095	0.154	-0.9079999999999999	0.42700000000000005	-0.9890000000000001	0.0592	0.33299999999999996	0.0952	-0.631	-0.0913	-0.7290000000000001	-0.81	-0.595	-0.914	-0.14800000000000002	0.645	0.373	0.285	0.5579999999999999	0.405	0.0394	-0.69	0.506	-0.47700000000000004	-0.46299999999999997	-0.594	-0.966	-0.29	-0.00927	-2.0	0.146	0.0391	-0.0207	-0.39	-0.547	-0.282	-0.218
DYRK2	CARHSP1-S41	-1.17	-0.473	-2.22	-1.7	0.263	-0.22699999999999998	1.51	0.17600000000000002	0.48	1.11	-0.479	0.904	0.526	0.609	-0.385	0.248	0.5539999999999999	-0.687	-0.17	-0.545	0.0232	-0.547	-0.424	1.3	-0.35200000000000004	-0.44799999999999995	-0.5670000000000001	-0.59	-0.198	-0.138	0.209	-0.121	-0.731	-1.47	-0.8370000000000001	0.948	-0.13699999999999998	0.561	0.305	-0.33399999999999996	0.273	0.28	-0.175	-0.243	-0.524	-0.894	0.105	0.63	0.33399999999999996	-0.6729999999999999	-0.27399999999999997	0.452	0.193	0.14800000000000002	0.8759999999999999	-0.8220000000000001	-0.535	0.276	-0.0334	-0.565	0.963	-2.16	0.0888	-0.337	-0.0684	0.0393	-0.613	-0.922	0.261
SGK1	CARHSP1-S52	-3.9	-4.12	-2.09	-2.14	-0.252	-1.46	0.507	0.778	0.129	-0.42121388888888883	-0.42121388888888883	-1.27	-0.42121388888888883	1.3	-0.42121388888888883	1.51	0.797	-0.42121388888888883	0.19	-1.52	-0.42121388888888883	-1.1	-0.42121388888888883	1.12	-0.75	-0.42121388888888883	0.22	-0.0239	0.645	-0.42121388888888883	-0.42121388888888883	-0.42121388888888883	-0.42121388888888883	0.41200000000000003	-0.314	0.589	-0.882	0.48200000000000004	0.649	0.852	-1.54	-0.184	0.544	-2.09	-0.47700000000000004	-0.42121388888888883	-0.0975	0.6	-0.42121388888888883	0.243	-0.0045	0.6779999999999999	0.847	-0.774	0.861	-0.42121388888888883	-2.08	-2.64	-2.73	-1.73	0.47700000000000004	-1.68	0.865	-1.53	0.618	-0.498	-0.937	-0.00265	0.158
AKT1	CARHSP1-S52	-3.9	-4.12	-2.09	-2.14	-0.252	-1.46	0.507	0.778	0.129	-0.42121388888888883	-0.42121388888888883	-1.27	-0.42121388888888883	1.3	-0.42121388888888883	1.51	0.797	-0.42121388888888883	0.19	-1.52	-0.42121388888888883	-1.1	-0.42121388888888883	1.12	-0.75	-0.42121388888888883	0.22	-0.0239	0.645	-0.42121388888888883	-0.42121388888888883	-0.42121388888888883	-0.42121388888888883	0.41200000000000003	-0.314	0.589	-0.882	0.48200000000000004	0.649	0.852	-1.54	-0.184	0.544	-2.09	-0.47700000000000004	-0.42121388888888883	-0.0975	0.6	-0.42121388888888883	0.243	-0.0045	0.6779999999999999	0.847	-0.774	0.861	-0.42121388888888883	-2.08	-2.64	-2.73	-1.73	0.47700000000000004	-1.68	0.865	-1.53	0.618	-0.498	-0.937	-0.00265	0.158
SGK1	CARHSP1-S52	-1.61	-0.22863976190476193	-2.77	-0.22863976190476193	-0.22863976190476193	1.16	0.9420000000000001	-0.22863976190476193	-0.406	-1.09	-0.22863976190476193	1.43	-0.22863976190476193	2.04	-0.207	-3.5	-1.29	-0.22863976190476193	-0.055999999999999994	-0.00417	-0.22863976190476193	0.607	-1.23	2.9	-0.22863976190476193	1.56	-0.22863976190476193	-4.62	-0.22863976190476193	-1.03	-0.22863976190476193	-0.22863976190476193	0.0326	-1.46	-0.584	0.698	-0.22863976190476193	2.15	0.39899999999999997	-0.22863976190476193	-0.529	1.48	-0.22863976190476193	1.66	-0.78	0.0759	-0.22863976190476193	-0.22863976190476193	-1.04	-0.22863976190476193	-0.22863976190476193	-0.7190000000000001	-0.163	0.42	1.63	-2.27	0.253	-0.22863976190476193	-0.22863976190476193	-0.22863976190476193	0.894	-0.22863976190476193	-0.22863976190476193	-2.52	-0.22863976190476193	0.198	-2.29	-0.22863976190476193	0.0358
AKT1	CARHSP1-S52	-1.61	-0.22863976190476193	-2.77	-0.22863976190476193	-0.22863976190476193	1.16	0.9420000000000001	-0.22863976190476193	-0.406	-1.09	-0.22863976190476193	1.43	-0.22863976190476193	2.04	-0.207	-3.5	-1.29	-0.22863976190476193	-0.055999999999999994	-0.00417	-0.22863976190476193	0.607	-1.23	2.9	-0.22863976190476193	1.56	-0.22863976190476193	-4.62	-0.22863976190476193	-1.03	-0.22863976190476193	-0.22863976190476193	0.0326	-1.46	-0.584	0.698	-0.22863976190476193	2.15	0.39899999999999997	-0.22863976190476193	-0.529	1.48	-0.22863976190476193	1.66	-0.78	0.0759	-0.22863976190476193	-0.22863976190476193	-1.04	-0.22863976190476193	-0.22863976190476193	-0.7190000000000001	-0.163	0.42	1.63	-2.27	0.253	-0.22863976190476193	-0.22863976190476193	-0.22863976190476193	0.894	-0.22863976190476193	-0.22863976190476193	-2.52	-0.22863976190476193	0.198	-2.29	-0.22863976190476193	0.0358
AKT1	TBC1D4-S588	-1.05	-0.023236999999999997	-0.39899999999999997	-1.08	-0.705	0.18100000000000002	-0.314	-0.29	-0.669	0.265	-0.00282	0.318	-0.42	0.7659999999999999	-0.96	0.0126	0.718	-0.741	0.0387	-0.386	-0.023236999999999997	0.0989	-0.262	0.102	0.07	0.696	0.281	0.193	-0.622	-0.10300000000000001	-0.023236999999999997	-0.023236999999999997	0.34299999999999997	-0.812	0.49200000000000005	1.4	-0.222	0.764	0.23199999999999998	1.21	0.513	0.0552	-0.023236999999999997	-0.568	-0.0451	-1.04	-0.654	0.9590000000000001	0.879	0.0943	-0.682	0.706	0.129	0.583	-0.42100000000000004	-0.574	-1.03	-0.023236999999999997	-0.242	-0.221	1.47	-0.023236999999999997	0.654	-0.496	-0.023236999999999997	-0.366	-0.128	-0.023236999999999997	-0.113
