Proteins	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
'HS74L'	0.976708529	1.017479692	1.021720083	1.081474763	1.00765376	0.966606097	1.073260286	0.965936329	1.062159186	1.035264924	0.992404375	1.016774673	1.033114388	1.029540083	1.063632673	1.00486382	1.054091423	1.054822317
'HSBP1'	1.00695555	0.961260928	1.042465761	0.673616788	0.550189305	1.180992661	1.282536603	1.248330549	1.394743666	0.844400887	0.908148418	0.898755127	1.002081605	0.907519155	0.765778999	0.957271458	0.855002178	0.860352631
'HSC20'	1.016070143	1.090507733	1.128182137	0.985549337	0.969289817	0.933032992	0.922742493	1.063632673	1.053361036	0.869947353	0.890692901	0.870550563	0.997922719	0.987600861	0.953959551	0.908148418	0.880869374	0.885153765
'HSF1'	0.949342121	0.995159722	1.040300267	0.947370071	0.864537231	1.149494848	0.89564567	0.859756486	0.842062954	1.125058485	0.990342872	1.065846736	0.880869374	1.337000495	1.441928871	1.038139271	1.242288282	1.125838586
'HSP74'	0.994470169	1.033830736	1.010451446	0.949342121	0.863938187	0.885767519	1.064370182	0.980099415	1.074749173	0.973329374	0.978063473	1.022428531	1.060687741	1.027401439	0.978063473	0.96996191	0.911933166	0.948026965
'HSP76'	0.854409741	1	1.131314463	0.791685866	0.713507253	0.928516852	1.172022284	1.182631	1.134455485	0.944747041	0.982139595	1.025978145	1.033830736	1.0132569	0.935623498	1.016070143	0.950659101	0.974004269
'HSP7E'	1.061423209	1.015366101	0.951977908	1.155886707	1.155886707	1.10343374	0.993781093	0.943438251	1.030968319	1.055553718	1.054822317	1.04608494	1.041021598	1.028113827	1.031683179	0.958599438	0.949342121	0.979420298
'HTR5A'	1.048989328	0.981459064	1.047536127	0.915733686	1.146312186	0.87175824	1.147902414	1.118061851	1.155886707	1.032398535	1.002776436	0.984184022	1.048989328	1.032398535	0.93109482	1.020304659	0.999307093	1.053361036
'HTR5B'	0.973329374	1.016070143	0.988970916	1.001387256	0.897510051	0.942131274	1.036701101	1.0132569	1.041021598	0.994470169	0.956608158	0.997922719	0.988285652	1.002081605	0.958599438	0.990342872	0.986232704	1.00556058
'HTRA2'	0.905633983	0.67689314	0.956608158	1.383190629	1.477338064	1.168777249	0.915099168	0.928516852	0.974004269	1.051172909	0.916368645	0.961927455	0.999307093	1.000693387	1.179356592	0.971980988	0.948684315	0.966606097
'HTSF1'	0.989656656	1.021012126	1.028826708	1.069547088	1.015366101	0.977385766	0.993092495	0.946057647	0.997922719	0.950659101	0.911301281	0.963261894	0.973329374	0.988285652	0.906890329	1.009051634	0.950659101	0.986916546
'HUWE1'	1.01395948	1.011152081	1.038859103	0.989656656	0.911933166	1.00695555	1.031683179	0.993092495	1.067325338	0.933679945	0.935623498	0.981459064	1.018891197	0.969289817	0.891310496	0.950659101	0.879039561	0.893785162
'HXK2'	1.016774673	1.0181852	1.037419937	1.011152081	0.940174203	1.029540083	1.048262476	1.021720083	1.076986376	1.010451446	0.965936329	1.064370182	1.029540083	0.964598185	1.010451446	1.0238469	0.941478465	0.918912883
'HYES'	0.963929808	0.988285652	0.989656656	1.079228237	0.999307093	0.963929808	1.074749173	1.030253954	1.041021598	1.054091423	1.078480432	1.058484395	0.903752727	1.026689546	0.943438251	0.962594443	0.985549337	1.046810282
'HYOU1'	0.951977908	1.056285625	1.105730653	0.868742185	0.844400887	1.04608494	1.200803427	1.146312186	1.164733586	1.0181852	0.965267025	1.003471749	1.028113827	1.002081605	0.968618189	1.016774673	0.940174203	0.951977908
'I2BP1'	0.997231251	1.018891197	0.985549337	1.030968319	1.016774673	0.926588062	0.998614666	0.984184022	1.030968319	1.031683179	0.971980988	1.016070143	1.017479692	1.02313747	1.016070143	1.00695555	1.030253954	1.043911927
'I2BPL'	1.033114388	0.950659101	0.982820599	1.089752112	1.080725402	1.054822317	0.862741345	0.90062598	0.938221197	0.972654947	0.982820599	0.976031761	0.942784536	0.953298545	0.942131274	0.971980988	0.995159722	0.974004269
'I4E1B'	0.877821798	1.020304659	1.163120042	0.891310496	0.753145233	1.25962998	1.28788163	1.141554707	1.182631	1.53261996	1.633537982	1.38991822	1.025978145	1.011853201	1.121166078	1.018891197	0.955945318	0.929804943
'I5P2'	0.980099415	0.988285652	1.082224645	0.833931044	0.793883931	0.912565489	1.105730653	1.055553718	1.159899655	0.890692901	0.877821798	0.922742493	1.041021598	0.979420298	0.937571096	1.0238469	0.969289817	0.949342121
'IASPP'	1.021012126	0.987600861	0.933679945	1.027401439	0.974004269	0.922742493	1.059218335	0.957935218	1.033114388	1.035264924	0.962594443	1.016774673	0.997922719	1.017479692	1.003471749	1.003471749	1.01395948	1.029540083
'IBP5'	0.942131274	1.095052471	1.128964405	1.173648178	1.012554807	0.828170661	0.901875378	0.971980988	0.906890329	0.97063447	1.000693387	1.027401439	1.055553718	1	1.095052471	0.997231251	1.096571589	0.946713631
'IBTK'	0.965267025	1.033830736	1.10343374	0.882702996	0.963261894	0.952637998	1.143930973	1.150291893	1.046810282	0.982139595	0.963261894	0.991716731	0.973329374	1.011853201	0.956608158	1.043911927	0.971307496	1.017479692
'ICA69'	0.991029563	0.997922719	0.950659101	0.992404375	0.987600861	1.034547582	1.035264924	1.003471749	0.965936329	0.978063473	0.992404375	0.952637998	1.010451446	0.97063447	1.064370182	1.028113827	1.071030823	1.038859103
'ICAL'	1.116512962	1.118061851	0.996540263	1.132883885	0.995159722	0.953959551	1.030968319	1.026689546	1.108800644	1.216722359	1.322254605	1.203303026	1.016774673	1.032398535	1.065846736	1.060687741	1.115739322	1.17772279
'ICE1'	1.049716684	1.160703914	1.137605228	1.176906737	0.923382311	0.925304428	1.033114388	1.021720083	1.028826708	0.875998315	0.939522749	0.915099168	0.911301281	0.911933166	1.033830736	0.97874165	0.955945318	0.961260928
'ICE2'	0.97874165	0.968618189	0.957271458	0.97874165	0.964598185	0.971980988	1.159095952	1.143138335	1.147902414	1.0453601	1.016774673	1.035264924	1.043911927	1.2397077	1.095052471	0.998614666	1.152686347	1.154285418
'ICK'	0.911933166	1.030968319	1.027401439	0.860949188	0.6341957	1.065108203	1.132098902	1.125058485	1.125058485	1.066585781	0.883315051	0.973329374	0.993781093	0.976031761	0.85027416	1.047536127	0.961260928	0.983502074
'ICLN'	1.003471749	0.928516852	0.919550046	1.040300267	1.098092814	1.054822317	0.976708529	0.954621014	1.017479692	0.998614666	0.979420298	1.00765376	1.043188594	1.057018041	1.035264924	0.991029563	1.009051634	1.074749173
'IDH3B'	0.89564567	0.976708529	1.024556823	0.955282936	0.898755127	0.951977908	1.016070143	1.038859103	1.077733145	0.89564567	0.992404375	0.941478465	0.944092419	0.953298545	0.918912883	0.969289817	0.930449658	0.954621014
'IF140'	0.988285652	1.065108203	1.047536127	1.01395948	0.96727633	0.963261894	1.056285625	1.030968319	1.134455485	0.979420298	0.999307093	0.997231251	0.954621014	0.986232704	0.980099415	1.028113827	1.030968319	1.051172909
'IF172'	0.963261894	0.892546971	0.924022572	0.935623498	0.982820599	1.02313747	0.990342872	0.959264119	1.0132569	0.973329374	1.082224645	1.050444544	1.043188594	0.865136691	0.808320869	0.924022572	0.794985251	0.859756486
'IF2G'	1.078480432	1.040300267	0.855595026	1.677136369	1.697015803	0.941478465	0.721964598	0.71449707	0.741233505	1.025267238	0.950000383	0.942784536	1.024556823	1.009751298	1.058484395	1.066585781	1.125058485	1.145517898
'IF3M'	1.006257823	0.944092419	1.003471749	1.02313747	0.968618189	0.893165852	0.975355462	0.922103118	0.916368645	0.915099168	0.781869643	0.8362464	0.986916546	0.994470169	0.946713631	1.002081605	0.937571096	0.926588062
'IF4A3'	0.961260928	0.993781093	1.064370182	0.877213549	0.813943185	1.046810282	1.078480432	1.0453601	1.07997656	0.96996191	0.976708529	0.954621014	0.980779004	0.954621014	0.948684315	0.979420298	0.987600861	0.976031761
'IF4B'	1.00695555	1.066585781	1.041743429	0.867538687	0.853226098	0.892546971	1.014662547	0.946713631	1.019597683	0.918276162	0.901875378	0.932386486	1.016070143	1.040300267	1.101141598	1.00695555	0.974004269	1.090507733
'IF4E'	0.955282936	0.997922719	0.984866443	1.456999114	1.376495602	1.127400412	1.118061851	0.998614666	1.098854218	0.993092495	0.995849753	1.0238469	0.989656656	0.976708529	0.96727633	1.039579435	1.066585781	1.054091423
'IF5'	0.950000383	1.00556058	1.112650121	0.916368645	0.806641759	0.825305409	1.048989328	1.022428531	1.076240125	1.049716684	1.077733145	1.048989328	1.0132569	0.984866443	0.980099415	0.991716731	1.011152081	0.960594864
'IF6'	1.051901779	1.048989328	1.020304659	1.251796459	1.264003098	1.043188594	0.928516852	0.928516852	0.914465089	1.025978145	1.079228237	1.055553718	1.004167543	1.02313747	0.984866443	1.017479692	1.029540083	1.042465761
'IFIH1'	1.104964485	0.950000383	0.96996191	0.877821798	1.025978145	0.974679631	1.048989328	0.995159722	1.048989328	1.061423209	1.074749173	1.033830736	1.002081605	0.980099415	1.048262476	0.963929808	1.082975046	1.0238469
'IFIT1'	0.897510051	0.933032992	1.0453601	0.847332435	1.028113827	1.021012126	1.076986376	1.00486382	0.935623498	1.134455485	0.995159722	0.924663278	1.082224645	1.037419937	1.207480591	1.181811547	1.348167732	1.298638603
'IFIT5'	0.898755127	0.945402117	0.974679631	1.031683179	1.147107024	0.946057647	1.0132569	0.993781093	0.954621014	0.965267025	1.069547088	0.993781093	1.051901779	0.995849753	0.918912883	0.951977908	0.980099415	0.972654947
'IFT52'	1.010451446	1.043911927	1.0132569	0.893785162	0.908778116	1.049716684	1.033830736	1	1.024556823	1.106497353	1.185092771	1.085981856	1.021720083	1.00486382	0.973329374	1.000693387	1.038859103	1.030968319
'IFT74'	1.020304659	1.011152081	0.916368645	0.897510051	0.935623498	0.96727633	1.0238469	0.982820599	1.055553718	0.977385766	0.944092419	1.0132569	0.962594443	1.016774673	1.00765376	0.997922719	1.016774673	1.036701101
'IFT80'	0.986916546	1.085229372	1.108800644	0.998614666	0.946713631	1.027401439	1.071773463	1.076240125	1.073260286	0.958599438	1.0132569	0.995159722	0.939522749	0.995849753	1.033114388	1.037419937	1.041021598	1.035264924
'IFT88'	1.176906737	1.126619228	0.941478465	1.278985581	1.125838586	1.074749173	1.020304659	1.062895674	1.065108203	1.328685814	1.250062303	1.266634254	0.930449658	0.976031761	1.071030823	1.025267238	0.989656656	0.972654947
'IGBP1'	0.945402117	0.950659101	0.919550046	1.057750964	1.061423209	0.956608158	1.041743429	1.017479692	1.054822317	1.04608494	1.021720083	1.036701101	1.046810282	1.032398535	1.025978145	1.028826708	1.101141598	1.088997015
'IGFN1'	0.969289817	0.961260928	0.918912883	0.771105413	0.777007269	0.961927455	1.185914499	1.163120042	1.271913007	2.243886961	2.832350876	1.236275261	0.965936329	0.957935218	1.032398535	0.989656656	0.890692901	0.85027416
'IKKA'	0.940826108	1.024556823	1.004167543	0.933679945	0.902500727	0.846745312	1.039579435	0.8362464	0.984184022	1.065108203	1.080725402	1.008352455	0.988970916	0.999307093	1.0132569	1.049716684	1.132883885	1.119612889
'IKKB'	0.976031761	0.973329374	0.954621014	1.092020546	1.073260286	1.030968319	0.903752727	0.824162085	0.994470169	1.071773463	1.106497353	1.049716684	0.982820599	0.994470169	0.962594443	0.991029563	1.033114388	1.011152081
'ILDR1'	1.074004472	1.155085785	1.098854218	1.118061851	1.156688184	1.057018041	0.882702996	0.953298545	1.038859103	1.060687741	1.157490217	1.120389214	1.032398535	0.940174203	1.018891197	0.999307093	1.041743429	1.050444544
'ILF3'	0.985549337	0.97063447	0.986232704	0.96996191	0.906261938	1.087488391	1.086734863	1.037419937	1.112650121	1.018891197	1.01395948	1.022428531	1.028113827	0.999307093	0.993781093	1.00486382	0.980779004	0.989656656
'ILKAP'	1.017479692	1.115739322	1.019597683	0.980099415	0.908148418	0.938871747	0.93109482	0.882091365	0.908148418	1.092020546	1.017479692	0.999307093	0.997922719	1.01395948	1.124278924	1.012554807	1.078480432	1.0453601
'ILVBL'	1.039579435	1.00486382	0.91383145	1.069547088	1.111879158	1.00695555	0.975355462	0.972654947	1.012554807	1.071773463	0.984866443	0.999307093	0.975355462	0.980099415	0.948684315	1.046810282	1.028826708	1.028826708
'IMA1'	0.983502074	0.955282936	0.910669834	1.072516617	1.091263877	1.062159186	0.991716731	0.988285652	1.016774673	1.104198847	1.02313747	0.977385766	1.074004472	0.994470169	1.102669163	1.018891197	1.085981856	1.040300267
'IMA3'	0.995849753	1.030968319	1.0132569	0.968618189	0.929804943	1.031683179	1.134455485	1.041021598	1.159899655	0.853226098	0.741747467	0.7944344	1.033830736	0.933679945	0.711038705	0.921464186	0.788400174	0.812815602
'IMA4'	1.033114388	1.061423209	0.969289817	0.965936329	0.953298545	0.986232704	1.126619228	1.051901779	1.124278924	1.044635763	0.994470169	0.976708529	1.0453601	1.015366101	0.944747041	1.000693387	0.982820599	0.980779004
'IMA5'	1.030968319	0.885153765	1.01395948	0.841479482	0.852634892	0.833931044	1.060687741	1.002776436	1.038139271	1.067325338	0.968618189	0.976031761	1.046810282	1.069547088	1.063632673	1.04608494	1.025267238	1.060687741
'IMA7'	0.948684315	0.965267025	1.009051634	0.975355462	0.957271458	0.992404375	0.904379378	0.886381699	0.929160674	1.003471749	0.990342872	1.0132569	0.981459064	1.011152081	1.080725402	0.959264119	1.014662547	0.981459064
'IMB1'	0.89688816	1.076240125	1.169587664	0.587638164	0.521955964	1.043911927	1.172022284	1.051901779	1.109569472	0.879649076	0.842062954	0.912565489	0.982820599	1.0181852	1.067325338	0.940174203	0.867538687	0.905006463
'IMDH1'	1.01395948	0.981459064	0.988285652	1.182631	1.198309021	0.891928519	1.053361036	1.059952783	0.986232704	1.009051634	0.953959551	0.902500727	1.039579435	0.965936329	0.918912883	1.024556823	1.049716684	1.130530567
'IMDH2'	0.997922719	0.921464186	1.000693387	1.196648963	1.139973273	1.057018041	1.054091423	1.074004472	1.119612889	1.096571589	1.00556058	1.080725402	0.952637998	0.96727633	0.987600861	0.934975198	0.873572896	0.918276162
'IMP3'	0.924022572	0.946713631	0.998614666	0.981459064	0.984184022	0.987600861	1.016070143	0.963929808	1.047536127	0.879039561	0.923382311	0.924663278	0.997922719	1.065108203	0.958599438	1.003471749	1.095811766	1.032398535
'IMPA1'	1.053361036	0.982139595	0.994470169	1.041743429	1.002776436	0.981459064	1.134455485	1.108800644	1.138394029	1.029540083	1.051901779	1.056285625	1.050444544	1.022428531	1.046810282	1.0181852	0.991029563	1.0181852
'IMPCT'	1.018891197	1.029540083	1.059218335	0.966606097	0.929160674	0.90062598	1.136029265	1.088242442	1.101905116	0.924022572	0.968618189	0.929804943	1.020304659	1.059952783	0.927873476	0.935623498	0.909408252	0.966606097
'IMUP'	1.018891197	1.118061851	1.033114388	0.951318276	0.898132373	0.977385766	1.032398535	0.991029563	0.969289817	1.353786279	1.339783602	1.203303026	1.059218335	0.942131274	1.204137381	1.001387256	1.054091423	1.048262476
'IN35'	0.837406488	0.915733686	0.90000193	1.104964485	1.260503392	1.114966219	1.098092814	1.063632673	1.043911927	1.048262476	0.980099415	0.965936329	0.992404375	0.979420298	1.009751298	1.019597683	1.071773463	1.123499903
'IN80B'	0.967947027	0.987600861	1.033830736	1.154285418	1.057018041	0.985549337	0.906890329	0.908778116	0.906890329	1.729074463	1.5888688	1.175276328	0.879039561	0.984866443	1.301341855	1.00486382	1.082975046	1.024556823
'INCE'	1.054822317	0.984184022	0.986232704	1.048989328	1.063632673	0.957271458	1.04608494	1.009751298	1.059218335	1.120389214	1.140763716	1.033830736	1.04608494	1.028826708	1.117287138	1.068805991	1.162314108	1.128182137
'INF2'	1.016070143	1.004167543	0.999307093	1.00695555	0.987600861	0.996540263	1.121166078	1.061423209	1.061423209	1.037419937	1.071773463	1.031683179	1.009751298	1.017479692	1.003471749	0.976031761	1.022428531	0.992404375
'ING4'	1.030968319	1.00695555	1.050444544	1.086734863	1.066585781	1.011853201	1.076986376	1.038139271	1.038859103	1.044635763	1.064370182	1.009751298	0.97063447	0.951977908	0.958599438	1.006257823	0.996540263	1.006257823
'INT1'	0.965267025	0.986916546	0.982820599	0.909408252	0.883315051	1.016070143	1.058484395	1.057750964	1.076240125	0.982139595	0.972654947	0.97063447	1.0132569	0.990342872	0.974004269	0.986916546	0.954621014	0.981459064
'INT10'	1.0181852	0.971307496	1.021012126	0.957271458	0.971307496	0.965936329	1.035264924	0.977385766	1.066585781	1.031683179	0.950000383	0.994470169	0.984184022	0.924022572	1.037419937	1.01395948	1.057750964	1.050444544
'INT12'	1.036701101	1.078480432	1.015366101	1.022428531	1.047536127	0.978063473	0.946713631	0.940826108	0.915733686	0.90312651	0.905006463	0.938221197	0.993092495	0.972654947	0.904379378	1.015366101	1.020304659	1.055553718
'INT2'	1.028826708	1.029540083	0.959929261	0.984866443	1.058484395	0.946057647	0.968618189	0.971307496	0.940174203	1.043911927	1.108032348	1.028826708	0.980099415	0.997231251	1.062895674	1.035264924	1.150291893	1.092020546
'INT3'	0.920825697	1.077733145	0.952637998	0.893785162	0.899378312	1.000693387	1.089752112	1.043188594	1.04608494	0.992404375	0.951977908	0.974679631	1.010451446	0.998614666	0.992404375	1.0132569	0.992404375	1.002081605
'INT4'	1.004167543	1.008352455	0.997231251	0.947370071	0.86934456	0.982820599	1.054822317	0.993092495	1.057018041	0.940174203	0.937571096	0.963929808	0.999307093	0.986232704	1.032398535	1.04608494	0.966606097	0.948684315
'INT5'	0.979420298	0.999307093	0.973329374	0.982139595	0.957935218	1.00556058	1.030968319	1.009051634	1.068065408	1.034547582	0.96996191	1.038859103	0.949342121	0.974679631	0.952637998	0.988285652	0.953298545	0.966606097
'INT6'	0.948026965	0.991029563	1.002081605	0.974004269	1.049716684	0.862143545	1.073260286	1.084477409	1.095052471	1.0453601	1.000693387	1.009751298	0.984866443	1.025978145	0.974004269	0.959929261	0.975355462	0.988285652
'INT7'	0.951318276	1.114966219	0.932386486	0.993781093	1.022428531	0.951318276	1.010451446	0.941478465	0.966606097	1.041021598	1.019597683	0.983502074	0.979420298	0.996540263	1.072516617	0.951318276	0.982139595	0.968618189
'INT8'	0.953959551	1.092020546	1.085981856	0.802181166	0.791685866	1.019597683	1.189207115	1.140763716	1.101141598	0.978063473	1.024556823	1.038859103	1.030253954	1.021720083	1.010451446	1.006257823	1.0181852	1.00486382
'INT9'	0.936272247	1.048262476	1.113421618	0.821310701	0.762072415	0.8362464	1.01395948	0.922103118	0.957935218	1.081474763	0.965267025	0.961927455	1.079228237	1.055553718	1.0132569	1.015366101	1.057750964	1.016070143
'IP3KC'	1.053361036	0.984866443	0.991029563	0.986916546	1.059952783	0.993092495	0.972654947	0.945402117	1.00486382	0.963261894	0.962594443	0.997922719	1.022428531	1.012554807	0.964598185	1.048989328	0.964598185	0.97063447
'IP6K1'	1.078480432	1.071030823	1.0181852	1.212512819	1.237990291	1.077733145	0.902500727	0.946057647	0.938221197	1.02313747	1.060687741	1.048262476	0.911933166	1.012554807	0.751580739	1.286989247	1.717130873	1.56049096
